project_id,project_name,address,neighborhood,status,units_total,permit_count,valuation_total,first_date_received,last_date_issued,last_final_date,longitude,latitude,developer,permit_case_id,source_url,source_type,notes,last_updated
1579 S CLAYTON ST,1579 S CLAYTON ST,1579 S CLAYTON ST,Cory - Merrill,Delivered,1,3,582500.0,2022-07-13,2023-02-28,2024-03-08,-104.954893,39.687988,GATES CUSTOM HOMES LLC,1579 S CLAYTON ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
3836 N WOLFF ST,3836 N WOLFF ST,3836 N WOLFF ST,Berkeley,Delivered,1,3,520000.0,2020-02-26,2020-04-01,2020-12-10,-105.048286,39.770018,TK MORRISON CONSTRUCTION LLC,3836 N WOLFF ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
1111 S ADAMS ST,1111 S ADAMS ST,1111 S ADAMS ST,Cory - Merrill,Delivered,1,3,1024585.0,2022-01-03,2022-02-17,2022-02-16,-104.94906,39.696299,DEN HOME BUILDERS LLC,1111 S ADAMS ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
1951 W 47TH AVE,1951 W 47TH AVE,1951 W 47TH AVE,Sunnyside,Delivered,1,3,300090.0,2022-04-07,2022-08-12,2022-08-12,-105.010422,39.781536,BRAVO CONSTRUCTION SERVICES LLC,1951 W 47TH AVE,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
662 S HIGH ST,662 S HIGH ST,662 S HIGH ST,Washington Park,Delivered,1,3,412000.0,2019-04-16,2019-08-20,2020-09-16,-104.964961,39.704551,MOSELEY CONSTRUCTION,662 S HIGH ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2436 S LAFAYETTE ST,2436 S LAFAYETTE ST,2436 S LAFAYETTE ST,University,Delivered,1,3,237628.0,2021-09-21,2022-12-06,2022-12-07,-104.970997,39.672378,DOVETAIL JOINT CONSTRUCTION CO,2436 S LAFAYETTE ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
3413 N NAVAJO ST,3413 N NAVAJO ST,3413 N NAVAJO ST,Highland,Delivered,1,3,235912.0,2019-12-09,2020-09-03,2021-08-24,-105.004285,39.764781,WORK SHOP DENVER,3413 N NAVAJO ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2020-LOG-0003034,3260 N PERRY ST DET GARAGE,3260 N PERRY ST DET GARAGE,West Highland,Delivered,1,3,530000.0,2020-06-16,2020-08-14,2021-07-02,-105.03912,39.763286,DOMANI HOMES INC,2020-LOG-0003034,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2144 S JOSEPHINE ST,2144 S JOSEPHINE ST,2144 S JOSEPHINE ST,University Park,Delivered,1,3,430135.0,2022-06-15,2023-06-16,2023-12-08,-104.957567,39.677585,RENOVAR INC,2144 S JOSEPHINE ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
3339 N BRYANT,3339 N BRYANT,3339 N BRYANT,Highland,Delivered,1,3,380000.0,2019-06-10,2019-10-25,2021-01-26,-105.019127,39.764069,VINTAGE DENVER HOMES LLC,3339 N BRYANT,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
3911 W 25TH AVE,3911 W 25TH AVE,3911 W 25TH AVE,Sloan Lake,Delivered,1,3,420000.0,2019-01-23,2019-05-15,2019-10-28,-105.03849,39.754189,RENOVAR INC,3911 W 25TH AVE,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
471 S GILPIN ST,471 S GILPIN ST,471 S GILPIN ST,Washington Park,Delivered,1,3,477400.0,2018-02-12,2019-10-15,2020-02-20,-104.967679,39.707989,PARK RANGE CONSTRUCTION INC,471 S GILPIN ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2660 N LOWELL BLVD,2660 N LOWELL BLVD,2660 N LOWELL BLVD,Sloan Lake,Delivered,1,3,360663.0,2021-11-18,2022-07-14,2022-07-14,-105.034424,39.755974,KLM CONSTRUCTION INC,2660 N LOWELL BLVD,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2249 S COOK ST,2249 S COOK ST,2249 S COOK ST,University Park,Delivered,1,3,692666.0,2022-01-10,2022-04-28,2022-04-28,-104.948369,39.675747,MITCHELL BUILDERS LLC,2249 S COOK ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2473 S SHERMAN ST,2473 S SHERMAN ST,2473 S SHERMAN ST,Rosedale,Delivered,1,3,760000.0,2021-10-12,2022-08-17,2022-03-30,-104.985396,39.671769,DCI RESIDENTIAL LLC,2473 S SHERMAN ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
960 S WILLIAMS ST,960 S WILLIAMS ST,960 S WILLIAMS ST,Washington Park,Delivered,1,3,564161.0,2022-05-05,2023-03-13,2024-04-23,-104.966173,39.698991,GUNLOCK HOMES INC,960 S WILLIAMS ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2501 S CHEROKEE ST,2501 S CHEROKEE ST,2501 S CHEROKEE ST,Overland,Delivered,1,3,282000.0,2022-07-11,2023-03-24,2024-01-03,-104.99134,39.671155,VERMEER CONSTRUCTION INC,2501 S CHEROKEE ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
3935 N RALEIGH ST,3935 N RALEIGH ST,3935 N RALEIGH ST,Berkeley,Delivered,1,3,522000.0,2022-08-17,2023-02-17,2024-05-03,-105.041915,39.771602,DEVEX CONSTRUCTION LLC,3935 N RALEIGH ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2528 S LINCOLN ST,2528 S LINCOLN ST,2528 S LINCOLN ST,Rosedale,Delivered,1,3,382850.0,2021-11-04,2022-08-03,2022-06-10,-104.986157,39.670699,DENVER LUXURY BUILDERS LLC,2528 S LINCOLN ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
812 S OGDEN ST,812 S OGDEN ST,812 S OGDEN ST,Washington Park West,Delivered,1,3,405556.0,2022-05-14,2022-11-23,2022-11-18,-104.975584,39.701721,UNREALCONSTRUCTION LLC,812 S OGDEN ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
3625 N TEJON ST,3625 N TEJON ST,3625 N TEJON ST,Highland,Delivered,1,3,310049.0,2019-01-31,2020-01-17,2020-12-15,-105.01141,39.767397,CRIBBS CONSTRUCTION LLC,3625 N TEJON ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2018-LOG-0004662,2548 N FAIRFAX,2548 N FAIRFAX,Washington Park,Delivered,1,3,361000.0,2018-09-21,2019-02-04,2019-08-14,-104.961416,39.699711,PINNACLE PROPERTIES & CONSTRUCTION SERVICES INC,2018-LOG-0004662,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
1219 S YORK ST,1219 S YORK ST,1219 S YORK ST,Washington Park,Delivered,1,3,433537.0,2019-11-12,2020-04-01,2021-02-03,-104.960892,39.694361,MOSELEY CONSTRUCTION,1219 S YORK ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2017-LOG-0005939,5010 N NEWTON ST SHORING,5010 N NEWTON ST SHORING,Regis,Delivered,1,3,338191.0,2018-02-21,2018-03-09,2018-07-30,-105.036725,39.787729,MAG BUILDERS INC,2017-LOG-0005939,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2018-LOG-0001729,702 S CORONA ST,702 S CORONA ST,Washington Park West,Delivered,1,3,396305.0,2018-05-09,2018-08-01,2019-08-29,-104.974287,39.703684,LARSEN DEVELOPMENT COMPANY,2018-LOG-0001729,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
3921 N JASON ST,3921 N JASON ST,3921 N JASON ST,Sunnyside,Delivered,1,3,362500.0,2018-04-03,2018-09-07,2019-05-22,-104.999606,39.770952,HARMONY C.M. INC,3921 N JASON ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
1728 W 39TH AVE,1728 W 39TH AVE,1728 W 39TH AVE,Sunnyside,Delivered,1,3,423035.0,2020-12-08,2021-07-21,2022-04-08,-105.007088,39.770346,WORK SHOP DENVER,1728 W 39TH AVE,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
1710 S CORONA ST,1710 S CORONA ST,1710 S CORONA ST,Platt Park,Delivered,1,3,582500.0,2019-03-15,2020-02-25,2021-02-01,-104.974405,39.685447,LUX BUILDERS LLC,1710 S CORONA ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
4440 N RALEIGH ST,4440 N RALEIGH ST,4440 N RALEIGH ST,Berkeley,Delivered,1,3,287694.0,2018-11-21,2020-01-27,2020-07-02,-105.041404,39.777384,UNITED DREAM BUILDERS LLC,4440 N RALEIGH ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2358 S COLUMBINE ST,2358 S COLUMBINE ST,2358 S COLUMBINE ST,University Park,Delivered,1,3,750000.0,2019-05-28,2019-08-28,2020-07-13,-104.956307,39.673706,MJS PROPERTIES LLC,2358 S COLUMBINE ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
1983 S LOGAN ST,1983 S LOGAN ST,1983 S LOGAN ST,Platt Park,Delivered,1,3,367000.0,2018-11-08,2021-02-18,2022-02-09,-104.983128,39.680635,DENVER BUILDERS INC,1983 S LOGAN ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
500 S GAYLORD ST,500 S GAYLORD ST,500 S GAYLORD ST,Washington Park,Delivered,1,3,562380.0,2021-12-07,2022-09-13,2022-08-25,-104.961385,39.707376,MOSELEY CONSTRUCTION,500 S GAYLORD ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
788 S WILLIAMS ST,788 S WILLIAMS ST,788 S WILLIAMS ST,Washington Park,Delivered,1,3,602000.0,2019-06-25,2019-12-11,2020-09-10,-104.966016,39.702288,ANDERSON CONSTRUCTION LLC,788 S WILLIAMS ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
1015 S OGDEN ST,1015 S OGDEN ST,1015 S OGDEN ST,Washington Park West,Delivered,1,3,777000.0,2022-04-14,2024-01-23,2024-06-07,-104.976073,39.698089,DEL MAR BUILDING SERVICES LLC,1015 S OGDEN ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2355 S MADISON ST,2355 S MADISON ST,2355 S MADISON ST,University Park,Delivered,1,3,382463.0,2019-04-02,2020-01-13,2020-10-12,-104.946761,39.673809,ANDERSON CONSTRUCTION LLC,2355 S MADISON ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
3429 LAWRENCE ST,3429 LAWRENCE ST,3429 LAWRENCE ST,Five Points,Delivered,1,3,260000.0,2022-03-04,2022-09-27,2022-09-27,-104.974475,39.765876,COLUMBINE HOME BUILDERS,3429 LAWRENCE ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
1101 S MONROE ST,1101 S MONROE ST,1101 S MONROE ST,Cory - Merrill,Delivered,1,3,629610.0,2023-05-24,2024-02-14,2024-01-09,-104.945573,39.696428,GREY DESIGN BUILD,1101 S MONROE ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2018-LOG-0000787,2473 S FILLMORE ST,2473 S FILLMORE ST,University Park,Delivered,1,3,538973.0,2018-03-20,2018-06-01,2019-05-10,-104.954092,39.671636,CORNERSTONE BUILDING SOLUTIONS LLC,2018-LOG-0000787,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2916 N BIRCH ST,2916 N BIRCH ST,2916 N BIRCH ST,North Park Hill,Delivered,1,3,314306.0,2019-06-28,2019-12-20,2020-05-08,-104.935859,39.758645,AIM INVESTMENT SOLUTIONS INC,2916 N BIRCH ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
3920 N OSAGE ST,3920 N OSAGE ST,3920 N OSAGE ST,Sunnyside,Delivered,1,3,628688.0,2021-09-30,2021-12-28,2021-12-27,-105.005188,39.770959,DEN HOME BUILDERS LLC,3920 N OSAGE ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2017-LOG-0006183,1268 S YORK ST,1268 S YORK ST,Washington Park,Delivered,1,3,679000.0,2018-01-16,2018-04-10,2018-12-13,-104.960262,39.693531,REDEUX DEVELOPMENTS LLC,2017-LOG-0006183,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2018-LOG-0000123,1671 S DOWNING ST,1671 S DOWNING ST,Platt Park,Delivered,1,3,370000.0,2018-01-31,2018-04-30,2019-02-20,-104.973774,39.686235,MANN BUILDERS LLC,2018-LOG-0000123,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2018-LOG-0002238,3307 W 33RD,3307 W 33RD,West Highland,Delivered,1,3,235242.0,2018-06-05,2018-08-15,2019-05-15,-105.030393,39.764012,WORK SHOP DENVER,2018-LOG-0002238,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2072 S CLAYTON,2072 S CLAYTON,2072 S CLAYTON,University Park,Delivered,1,3,370231.0,2021-07-30,2022-11-16,2022-06-08,-104.954889,39.678825,SABRE DESIGN & BUILD,2072 S CLAYTON,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2019-LOG-0002686,6052 N CENTRAL PARK BLVD,6052 N CENTRAL PARK BLVD,Central Park,Delivered,1,3,348061.0,2019-06-12,2019-06-28,2020-01-07,-104.884147,39.806492,NT NORTH MFIQ LLC,2019-LOG-0002686,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
1042 S WILLIAMS ST,1042 S WILLIAMS ST,1042 S WILLIAMS ST,Washington Park,Delivered,1,3,510000.0,2021-07-01,2021-12-01,2021-11-30,-104.966176,39.697572,GUNLOCK HOMES INC,1042 S WILLIAMS ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
5164 N ELM CT,5164 N ELM CT,5164 N ELM CT,Chaffee Park,Delivered,1,3,435000.0,2021-10-07,2022-06-22,2022-06-01,-105.022569,39.790497,ROG & WILCO CONSTRUCTION LLC,5164 N ELM CT,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
1544 N KING ST,1544 N KING ST,1544 N KING ST,West Colfax,Delivered,1,3,260483.0,2019-02-21,2019-09-13,2021-04-07,-105.032849,39.741327,PAYAN CONSTRUCTION,1544 N KING ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2017-LOG-0003479,385 S FRANKLIN ST SHORING,385 S FRANKLIN ST SHORING,Washington Park,Delivered,1,3,560000.0,2017-09-25,2018-05-02,2019-04-22,-104.96901,39.709543,CONSTRUCTIVISTS INC,2017-LOG-0003479,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
3838 N ZENOBIA ST,3838 N ZENOBIA ST,3838 N ZENOBIA ST,Berkeley,Delivered,1,3,482625.0,2022-08-15,2022-09-22,2022-09-21,-105.051911,39.770108,DEN HOME BUILDERS LLC,3838 N ZENOBIA ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2700 N COLUMBINE ST,2700 N COLUMBINE ST,2700 N COLUMBINE ST,Skyland,Delivered,1,3,314841.0,2017-03-23,2019-06-04,2019-08-23,-104.957107,39.755901,PARK RANGE CONSTRUCTION INC,2700 N COLUMBINE ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2501 S CLAYTON ST,2501 S CLAYTON ST,2501 S CLAYTON ST,University Park,Delivered,1,3,1138000.0,2022-03-21,2022-11-24,2022-11-10,-104.955404,39.67106,MJS PROPERTIES LLC,2501 S CLAYTON ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
1749 S GILPIN ST,1749 S GILPIN ST,1749 S GILPIN ST,University,Delivered,1,3,423000.0,2021-10-04,2022-05-19,2022-05-18,-104.967862,39.684762,COLLECTIVE HOLDINGS LLC,1749 S GILPIN ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2571 S CHEROKEE ST,2571 S CHEROKEE ST,2571 S CHEROKEE ST,Overland,Delivered,1,3,295000.0,2019-04-16,2019-07-16,2020-07-14,-104.99131,39.669945,LEARNED CONSTRUCTION,2571 S CHEROKEE ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
4367 N YATES ST,4367 N YATES ST,4367 N YATES ST,Berkeley,Delivered,1,3,355657.0,2018-08-28,2022-07-05,2018-10-10,-105.05116,39.776012,GIL-ROY CONSTRUCTION INC,4367 N YATES ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2415 S WILLIAMS ST,2415 S WILLIAMS ST,2415 S WILLIAMS ST,University,Delivered,1,3,233800.0,2018-04-12,2020-01-15,2020-05-04,-104.966646,39.672765,VARILEK CONSTRUCTION INC,2415 S WILLIAMS ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
3628 N Kalamath ST,3628 N Kalamath ST,3628 N Kalamath ST,Highland,Delivered,1,3,299133.0,2023-05-03,2024-06-05,2024-04-12,-105.000386,39.767417,COLUMBINE HOME BUILDERS,3628 N Kalamath ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
1928 W 41ST AVE,1928 W 41ST AVE,1928 W 41ST AVE,Sunnyside,Delivered,1,3,230000.0,2021-02-05,2023-10-17,2022-11-10,-105.010128,39.772787,FOURTH STREET GROUP,1928 W 41ST AVE,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
1992 S MARION ST,1992 S MARION ST,1992 S MARION ST,University,Delivered,1,3,555359.0,2022-02-10,2022-06-16,2022-06-15,-104.971956,39.680467,REDEUX DEVELOPMENTS LLC,1992 S MARION ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
1475 S COLUMBINE ST,1475 S COLUMBINE ST,1475 S COLUMBINE ST,Cory - Merrill,Delivered,1,3,545238.0,2022-04-11,2022-10-27,2022-10-26,-104.957217,39.689764,CHASE CUSTOM HOMES INC,1475 S COLUMBINE ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
3830 N STUART ST,3830 N STUART ST,3830 N STUART ST,Berkeley,Delivered,1,3,533000.0,2019-02-25,2019-04-12,2020-03-12,-105.042673,39.769933,CHAMPION CONSTRUCTION INC,3830 N STUART ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
1813 W 39TH AVE,1813 W 39TH AVE,1813 W 39TH AVE,Sunnyside,Delivered,1,3,289974.0,2021-04-09,2022-07-20,2022-09-07,-105.008417,39.770662,DULIN CONSTRUCTION,1813 W 39TH AVE,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2021-LOG-0015473,1574 S HAZEL CT SUD,1574 S HAZEL CT SUD,Mar Lee,Delivered,1,3,340000.0,2022-01-26,2023-02-03,2024-03-27,-105.027152,39.688183,HOME OWNER,2021-LOG-0015473,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2339 S SAINT PAUL ST,2339 S SAINT PAUL ST,2339 S SAINT PAUL ST,University Park,Delivered,1,3,500936.0,2021-05-24,2021-11-17,2021-11-16,-104.95125,39.673976,LUX BUILDERS LLC,2339 S SAINT PAUL ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2536 S Acoma ST,2536 S Acoma ST,2536 S Acoma ST,Overland,Delivered,1,3,391505.0,2023-06-20,2024-05-28,2024-05-28,-104.988616,39.670619,COLLECTIVE HOLDINGS LLC,2536 S Acoma ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
3847 N XAVIER ST,3847 N XAVIER ST,3847 N XAVIER ST,Berkeley,Delivered,1,3,681000.0,2022-05-24,2022-10-24,2022-10-24,-105.049988,39.77031,TK MORRISON CONSTRUCTION LLC,3847 N XAVIER ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
1452 S YORK ST,1452 S YORK ST,1452 S YORK ST,Washington Park,Delivered,1,3,719572.0,2022-04-27,2022-06-01,2022-05-31,-104.960377,39.690117,DEN HOME BUILDERS LLC,1452 S YORK ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
