project_id,project_name,address,neighborhood,status,units_total,permit_count,valuation_total,first_date_received,last_date_issued,last_final_date,developer,permit_case_id,source_url,last_updated
2008 S GALAPAGO ST,2008 S GALAPAGO ST,2008 S GALAPAGO ST,Overland,Delivered,1,2,243795.0,2019-06-05,2019-09-09,2020-09-21,ATG BUILDERS LLC,2008 S GALAPAGO ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2018-LOG-0005117,1375 S CLAYTON ST,1375 S CLAYTON ST,Cory - Merrill,Delivered,1,2,445000.0,2018-11-06,2018-12-18,2019-08-27,CHASE CUSTOM HOMES INC,2018-LOG-0005117,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2020-LOG-0003197,544 N CLARKSON ST 2 UNIT,544 N CLARKSON ST 2 UNIT,Speer,Delivered,1,2,30000.0,2020-10-30,2022-01-13,2022-05-25,AXIA CONSTRUCTION GROUP LLC,2020-LOG-0003197,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2019-LOG-0004704,920 S MONROE ST SHORING,920 S MONROE ST SHORING,Belcaro,Delivered,1,2,622283.0,2019-10-09,2019-12-31,2021-07-09,LARSEN DEVELOPMENT COMPANY,2019-LOG-0004704,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
4590 N WOLFF ST,4590 N WOLFF ST,4590 N WOLFF ST,Berkeley,Delivered,1,2,466320.0,2019-06-06,2020-02-06,2021-07-29,WORK SHOP DENVER,4590 N WOLFF ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
1734 N IRVING ST,1734 N IRVING ST,1734 N IRVING ST,West Colfax,Delivered,1,2,110000.0,2018-12-10,2019-04-22,2020-06-03,LEIF INC,1734 N IRVING ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
4574 S KIPLING CIR,4574 S KIPLING CIR,4574 S KIPLING CIR,Marston,Delivered,1,2,242219.0,2021-11-03,2023-02-16,2023-02-21,"MERITAGE HOMES OF COLORADO, INC.",4574 S KIPLING CIR,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2019-LOG-0003352,5991 N GENEVA ST,5991 N GENEVA ST,Central Park,Delivered,1,2,227621.0,2019-07-11,2019-08-02,2020-05-11,CDL HOMES INC,2019-LOG-0003352,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
673 S VINE ST,673 S VINE ST,673 S VINE ST,Washington Park,Delivered,1,2,485229.0,2019-01-02,2019-05-02,2020-03-04,WORK SHOP DENVER,673 S VINE ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2406 N GILPIN ST,2406 N GILPIN ST,2406 N GILPIN ST,Whittier,Delivered,1,2,576660.0,2019-02-04,2019-04-22,2020-05-08,LUCID STUDIO LLC,2406 N GILPIN ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
770 N PONTIAC ST,770 N PONTIAC ST,770 N PONTIAC ST,Montclair,Delivered,1,2,395866.0,2018-12-31,2019-06-26,2019-11-21,AIM INVESTMENT SOLUTIONS INC,770 N PONTIAC ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
1233 N PERRY ST 2 UNIT,1233 N PERRY ST 2 UNIT,1233 N PERRY ST 2 UNIT,West Colfax,Delivered,1,2,237777.0,2022-12-02,2023-01-23,2024-05-14,COLUMBINE HOME BUILDERS,1233 N PERRY ST 2 UNIT,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2018-LOG-0003697,3322 N COLUMBINE ST,3322 N COLUMBINE ST,Clayton,Delivered,1,2,259750.0,2018-09-18,2019-01-02,2019-05-15,ROOT DEVELOPMENT LLC,2018-LOG-0003697,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
4733 N COLUMBINE ST,4733 N COLUMBINE ST,4733 N COLUMBINE ST,Elyria Swansea,Delivered,1,2,180000.0,2019-07-23,2019-09-30,2020-07-27,DENVER PROPERTY FLIP,4733 N COLUMBINE ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2019-LOG-0003005,6013 N GENEVA ST,6013 N GENEVA ST,Central Park,Delivered,1,2,170357.0,2019-07-15,2019-07-16,2020-02-12,CDL HOMES INC,2019-LOG-0003005,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
4520 N WOLFF ST,4520 N WOLFF ST,4520 N WOLFF ST,Berkeley,Delivered,1,2,451754.0,2019-02-11,2019-06-10,2020-02-20,TK MORRISON CONSTRUCTION LLC,4520 N WOLFF ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
1730 N IRVING ST,1730 N IRVING ST,1730 N IRVING ST,West Colfax,Delivered,1,2,110000.0,2018-12-10,2019-04-22,2020-05-29,LEIF INC,1730 N IRVING ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
3623 N LIPAN ST,3623 N LIPAN ST,3623 N LIPAN ST,Highland,Delivered,1,2,250624.0,2019-02-12,2019-11-06,2020-12-02,SOLID ARCHITECTURAL DESIGN INC,3623 N LIPAN ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
1967 S GILPIN ST,1967 S GILPIN ST,1967 S GILPIN ST,University,Delivered,1,2,282194.0,2021-03-11,2021-08-10,,DEVEX CONSTRUCTION LLC,1967 S GILPIN ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
3275 Lawrence ST,3275 Lawrence ST,3275 Lawrence ST,Five Points,Delivered,1,2,465790.0,2022-08-22,2024-08-08,2024-11-15,HARKO CONSTRUCTION LLC,3275 Lawrence ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
3511 N MARIPOSA ST,3511 N MARIPOSA ST,3511 N MARIPOSA ST,Highland,Delivered,1,2,478395.0,2018-10-15,2019-03-06,2020-08-11,WORK SHOP DENVER,3511 N MARIPOSA ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
965 S STEELE ST,965 S STEELE ST,965 S STEELE ST,Belcaro,Delivered,1,2,500000.0,2017-12-22,2018-07-18,2019-06-14,ELEMENT CUSTOM BUILDERS INC,965 S STEELE ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
3040 S BELLAIRE ST,3040 S BELLAIRE ST,3040 S BELLAIRE ST,University Hills,Delivered,1,2,510000.0,2019-06-18,2020-07-27,2021-10-01,LUX BUILDERS LLC,3040 S BELLAIRE ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
3626 N MARION ST,3626 N MARION ST,3626 N MARION ST,Cole,Delivered,1,2,219949.0,2019-01-29,2019-04-12,2019-10-22,UNITED DREAM BUILDERS LLC,3626 N MARION ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2018-LOG-0002709,5854 N BOSTON ST,5854 N BOSTON ST,Central Park,Delivered,1,2,234290.0,2018-06-15,2018-08-10,2019-02-11,CDL HOMES INC,2018-LOG-0002709,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2246 S HUMBOLDT ST,2246 S HUMBOLDT ST,2246 S HUMBOLDT ST,University,Delivered,1,2,450295.0,2022-10-06,2023-01-06,2023-08-31,DEN HOME BUILDERS LLC,2246 S HUMBOLDT ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2021-LOG-0016301,6339 N HANOVER SUD,6339 N HANOVER SUD,Central Park,Delivered,1,2,196983.0,2022-03-18,2022-09-01,2023-01-10,BOULDER CREEK BUILDERS LLC,2021-LOG-0016301,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2667 S COOK ST,2667 S COOK ST,2667 S COOK ST,University Park,Delivered,1,2,493468.0,2020-07-14,2020-11-19,2021-11-23,MJ CONSTRUCTION & REMODELING LLC,2667 S COOK ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2018-LOG-0000260,753 N INCA ST,753 N INCA ST,Lincoln Park,Delivered,1,2,325000.0,2018-03-01,2018-07-17,2019-05-13,NICHOLAS CUSTOM HOMES INC,2018-LOG-0000260,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
3832 N STUART ST,3832 N STUART ST,3832 N STUART ST,Berkeley,Delivered,1,2,525000.0,2019-02-25,2019-04-12,2020-03-12,CHAMPION CONSTRUCTION INC,3832 N STUART ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
3748 E NIELSON LN,3748 E NIELSON LN,3748 E NIELSON LN,Wellshire,Delivered,1,2,694800.0,2019-04-25,2019-06-03,2020-04-28,COREVENTURE LLC,3748 E NIELSON LN,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
586 S GAYLORD ST,586 S GAYLORD ST,586 S GAYLORD ST,Washington Park,Delivered,1,2,549428.0,2022-10-07,2023-03-20,2023-12-19,JB CONCRETE INC,586 S GAYLORD ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
3240 N COOK ST,3240 N COOK ST,3240 N COOK ST,Clayton,Delivered,1,2,185000.0,2018-08-20,2019-07-19,2020-07-02,RIDGE CONSTRUCTION INC,3240 N COOK ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
4300 N RALEIGH ST,4300 N RALEIGH ST,4300 N RALEIGH ST,Berkeley,Delivered,1,2,313000.0,2019-12-27,2020-04-24,2021-03-11,Q BUILDERS,4300 N RALEIGH ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2017-LOG-0005629,5732 N BOSTON DET GARAGE,5732 N BOSTON DET GARAGE,Central Park,Delivered,1,2,184275.0,2017-11-30,2018-01-24,2018-08-22,KB HOME COLORADO INC,2017-LOG-0005629,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
1845 S CORONA ST,1845 S CORONA ST,1845 S CORONA ST,Platt Park,Delivered,1,2,442583.0,2021-04-16,2021-07-14,2022-06-08,SAGE CONSTRUCTION COMPANY LLC.,1845 S CORONA ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
1452 N XAVIER ST,1452 N XAVIER ST,1452 N XAVIER ST,West Colfax,Delivered,1,2,310000.0,2019-02-19,2019-05-10,2020-10-15,ROCK SPRINGS DEVELOPMENT LLC,1452 N XAVIER ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2605 18TH ST,2605 18TH ST,2605 18TH ST,Highland,Delivered,1,2,1205500.0,2018-11-08,2019-05-17,2020-08-26,MONTARE BUILDERS LLC,2605 18TH ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
1302 N STUART ST 1,1302 N STUART ST 1,1302 N STUART ST 1,West Colfax,Delivered,1,2,85882.0,2019-03-25,2019-09-23,2020-07-01,UNITED DREAM BUILDERS LLC,1302 N STUART ST 1,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
3632 N MARIPOSA ST,3632 N MARIPOSA ST,3632 N MARIPOSA ST,Highland,Delivered,1,2,282100.0,2022-09-09,2023-10-17,2023-10-23,J&M DEVELOPMENT,3632 N MARIPOSA ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
1634 S GRANT ST,1634 S GRANT ST,1634 S GRANT ST,Platt Park,Delivered,1,2,360000.0,2017-12-15,2018-08-10,2019-01-29,HINZ ROBERT,1634 S GRANT ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
1359 N ZENOBIA ST,1359 N ZENOBIA ST,1359 N ZENOBIA ST,West Colfax,Delivered,1,2,230000.0,2018-01-03,2018-01-23,2019-05-06,HAVENS WILLIAM M JR,1359 N ZENOBIA ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
3221 W 19TH AVE 2 UNIT,3221 W 19TH AVE 2 UNIT,3221 W 19TH AVE 2 UNIT,Sloan Lake,Delivered,1,2,152000.0,2018-03-21,2018-08-29,2019-06-20,SCHNEIDER BUILDING COMPANY LLC,3221 W 19TH AVE 2 UNIT,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2030 N JULIAN ST,2030 N JULIAN ST,2030 N JULIAN ST,Sloan Lake,Delivered,1,2,273727.0,2019-02-13,2020-08-26,2021-05-21,CLINE DESIGN GROUP INC,2030 N JULIAN ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
1571 S CLAYTON SUD,1571 S CLAYTON SUD,1571 S CLAYTON SUD,Cory - Merrill,Delivered,1,2,651000.0,2019-12-24,2020-03-04,2020-09-30,TK MORRISON CONSTRUCTION LLC,1571 S CLAYTON SUD,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2813 W PARKSIDE PL,2813 W PARKSIDE PL,2813 W PARKSIDE PL,Chaffee Park,Delivered,1,2,218981.0,2017-12-20,2019-09-23,2019-09-24,PYLE DANIEL E,2813 W PARKSIDE PL,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
364 N MILWAUKEE ST,364 N MILWAUKEE ST,364 N MILWAUKEE ST,Cherry Creek,Delivered,1,2,361598.0,2021-01-27,2021-06-16,2022-05-13,MAG BUILDERS INC,364 N MILWAUKEE ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
1310 N VERBENA ST,1310 N VERBENA ST,1310 N VERBENA ST,East Colfax,Delivered,1,2,300000.0,2018-08-27,2018-09-18,2019-06-04,PRIME DESIGN BUILD INC,1310 N VERBENA ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2255 N Holly ST,2255 N Holly ST,2255 N Holly ST,South Park Hill,Delivered,1,2,507000.0,2023-08-04,2024-05-15,2024-05-15,DENVER CUSTOM BUILDERS LLC,2255 N Holly ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2811 W PARKSIDE PL,2811 W PARKSIDE PL,2811 W PARKSIDE PL,Chaffee Park,Delivered,1,2,218981.0,2017-12-20,2019-09-23,2019-09-24,PYLE DANIEL E,2811 W PARKSIDE PL,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
53 S HARRISON ST,53 S HARRISON ST,53 S HARRISON ST,Cherry Creek,Delivered,1,2,417045.0,2020-05-06,2020-05-19,2021-06-30,DENVER BUILDERS INC,53 S HARRISON ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2017-LOG-0003570,3712 N NEWTON ST,3712 N NEWTON ST,West Highland,Delivered,1,2,236819.0,2017-09-29,2018-01-11,2018-10-18,WORK SHOP DENVER,2017-LOG-0003570,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2573 S CHEROKEE ST,2573 S CHEROKEE ST,2573 S CHEROKEE ST,Overland,Delivered,1,2,285000.0,2019-04-16,2019-07-16,2020-07-14,LEARNED CONSTRUCTION,2573 S CHEROKEE ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2019-LOG-0006479,3500 N COLUMBINE ST SFR,3500 N COLUMBINE ST SFR,Clayton,Delivered,1,2,400000.0,2020-03-25,2020-12-10,2021-03-08,ALL PHASE CONSTRUCTION COMPANY LLC,2019-LOG-0006479,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2018-LOG-0003766,1210 S CLAYTON ST,1210 S CLAYTON ST,Cory - Merrill,Delivered,1,2,396000.0,2018-09-10,2018-10-05,2019-06-18,CHASE CUSTOM HOMES INC,2018-LOG-0003766,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
1560 S FILLMORE ST,1560 S FILLMORE ST,1560 S FILLMORE ST,Cory - Merrill,Delivered,1,2,557518.0,2019-04-19,2019-06-25,2020-01-28,CHANCERY CONSTRUCTION INC,1560 S FILLMORE ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
434 S CLARKSON ST,434 S CLARKSON ST,434 S CLARKSON ST,Washington Park West,Delivered,1,2,325195.0,2019-05-24,2019-07-31,2020-07-07,RYAN HOMES INC,434 S CLARKSON ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2018-LOG-0005064,1468 S WASHINGTON ST,1468 S WASHINGTON ST,Platt Park,Delivered,1,2,417280.0,2019-01-30,2019-02-28,2020-08-11,TM GRACE BUILDERS INC,2018-LOG-0005064,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
3114 N GILPIN ST,3114 N GILPIN ST,3114 N GILPIN ST,Whittier,Delivered,1,2,168120.0,2018-06-27,2018-11-07,2019-08-13,HOMESIGHT INC,3114 N GILPIN ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
1730 W 39TH,1730 W 39TH,1730 W 39TH,Sunnyside,Delivered,1,2,413035.0,2020-12-08,2021-07-21,2022-04-08,WORK SHOP DENVER,1730 W 39TH,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
847 N EUDORA ST,847 N EUDORA ST,847 N EUDORA ST,Hale,Delivered,1,2,260000.0,2019-02-28,2019-04-25,2020-04-01,G.J GARDNER HOMES DENVER,847 N EUDORA ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2023-LOG-0007835,5030 N WALDEN WAY GARAGE,5030 N WALDEN WAY GARAGE,Gateway - Green Valley Ranch,Delivered,1,2,142449.0,2023-09-11,2023-09-21,2024-02-12,OAKWOOD HOMES LLC,2023-LOG-0007835,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2018-LOG-0006508,471 S GARFIELD ST,471 S GARFIELD ST,Belcaro,Delivered,1,2,625000.0,2019-02-13,2019-04-11,2020-05-04,STONE CLOUD CONSTRUCTION LLC,2018-LOG-0006508,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
690 W JEWELL AVE,690 W JEWELL AVE,690 W JEWELL AVE,Overland,Delivered,1,2,376300.0,2023-01-12,2023-10-19,2024-03-29,REDT CONSTRUCTION LLC,690 W JEWELL AVE,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
4606 N ALCOTT ST,4606 N ALCOTT ST,4606 N ALCOTT ST,Sunnyside,Delivered,1,2,428000.0,2019-09-12,2021-12-16,2022-01-21,VINTAGE DENVER HOMES LLC,4606 N ALCOTT ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2155 N GAYLORD ST,2155 N GAYLORD ST,2155 N GAYLORD ST,City Park West,Delivered,1,2,344556.0,2019-10-31,2020-01-08,2020-06-10,ROOT DEVELOPMENT LLC,2155 N GAYLORD ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2020-LOG-0008454,3832 N NAVAJO ST,3832 N NAVAJO ST,Sunnyside,Delivered,1,2,160000.0,2020-10-12,2021-02-16,2021-09-22,EMERALD GREEN BUILDING LLC,2020-LOG-0008454,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
1364 N VINE ST,1364 N VINE ST,1364 N VINE ST,Cheesman Park,Delivered,1,2,287121.0,2016-11-02,2018-01-26,2020-07-09,KOELBEL URBAN HOMES LLC,1364 N VINE ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2020-LOG-0000549,1936 W 37TH AVE SFR,1936 W 37TH AVE SFR,Highland,Delivered,1,2,510000.0,2020-03-09,2021-04-28,2022-06-08,DENVER BUILDERS INC,2020-LOG-0000549,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
800 S MADISON ST,800 S MADISON ST,800 S MADISON ST,Belcaro,Delivered,1,2,2000000.0,2021-02-18,2021-12-15,,DEL MAR BUILDING SERVICES LLC,800 S MADISON ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
1314 N STUART ST,1314 N STUART ST,1314 N STUART ST,West Colfax,Delivered,1,2,219000.0,2018-06-25,2018-06-27,2019-08-15,SUNNYSIDE BUILDERS LLC,1314 N STUART ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2019-LOG-0003018,6043 N GENEVA ST,6043 N GENEVA ST,Central Park,Delivered,1,2,240193.0,2019-07-15,2019-07-23,2020-04-06,CDL HOMES INC,2019-LOG-0003018,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
1318 N PERRY ST,1318 N PERRY ST,1318 N PERRY ST,West Colfax,Delivered,1,2,390000.0,2018-08-28,2018-10-25,2020-01-14,ART VASQUEZ CONSTRUCTION,1318 N PERRY ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
528 S FRANKLIN ST,528 S FRANKLIN ST,528 S FRANKLIN ST,Washington Park,Delivered,1,2,536267.0,2021-03-23,2021-10-06,,LAKSHMI HOLDINGS LLC,528 S FRANKLIN ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
